,User,Tweet
25,Oprah,Who’s excited #30 is finally out? US! I’ve been singing the songs for a month now. “Hold On” will become an anthem around the world for anybody going through a struggle. “I Drink Wine” will be appreciated by all of us wine connoisseurs. https://t.co/fbSW6YH3Nt
26,Oprah,"It’s a great week at my imprint, An Oprah Book, because we are releasing TWO books out into the world: “The Power of Women” by Dr. @DenisMukwege and ""The Deeper the Roots"" by @MichaelDTubbs. https://t.co/sEm8ZVudN4"
27,Oprah,"I LOVE this show so much. Thank you all for echoing that Love by watching.Thank you to every cast member. All crew, Writers, Directors, @ava for another season that enhanced the Human in our Being #QUEENSUGAR"
28,Oprah,Quentin and Ashley loved your proposal now in front of millions.  May your life together be filled with all the big JOY of this moment. #AdeleOneNightOnly
29,Oprah,Let’s hear it for the Ladies in White suits those beautiful backup singers #AdeleOneNightOnly
30,Oprah,.@adele had us at hello! @lizzo what concert are we going to next?! 🤣🤣🤣 #AdeleOneNightOnly https://t.co/uLBWHGclkw
31,Oprah,Come join us 👇🏾 #AdeleOneNightOnly https://t.co/q6w3tnr9Go
32,Oprah,"I was excited to meet @adele for the first time ever and I’m glad she is as real &amp; down to earth as we believe her to be. Before any interview, I ask my guest for their intention for our conversation. I went to see Adele as she was getting ready in my guesthouse to ask her the… https://t.co/PlMEkK4rhI"
33,Oprah,"Get ready for a spectacular evening. The voice. The songs. The stories. The truth. 

@Adele One Night Only airs tomorrow November 14 at 8 pm PT/8:30 EST on @CBS. https://t.co/Xihb5OgQd2"
34,Oprah,"My next guest on #TheOprahConversation is Will smith. His new memoir is inspiring, fun, and fantastic. #WillTheBook is EVERYTHING. It was a real joy for me to talk to him about his words, his new movie @KingRichardFilm, his life, and so much more. https://t.co/KGcN33q13y"
35,Oprah,"#OprahsFavoriteThings started in 1996 with a set of pajamas that I loved so much that I just wanted to share them with my entire studio audience—and here we are, 25 years later! https://t.co/kj5QARYovd"
36,Oprah,"I’m so excited to sit down and talk to Richard Powers, one of our greatest living writers, about my latest @oprahsbookclub pick “Bewilderment.” The title of the book is apt for our times. https://t.co/PEpptQWEZZ"
37,Oprah,"My next @oprahsbookclub pick is “Bewilderment” by Pulitzer Prize-winning author Richard Powers. The novel is about Theo and nine-year-old Robin who are grieving the loss of Alyssa, Theo’s wife and Robin’s mom. https://t.co/G1dR4PkKGR"
38,Oprah,This is destined to become a classic. Ailey Pearl Garfield and all that her family represents is now a part of us.  We will keep passing it on and finding our own Love Songs. Thank you for the fullness of this journey @BlkLibraryGirl @oprahsbookclub https://t.co/MjIOiP2y2n
39,Oprah,I felt it the first performance of opening night. Glad the #Tonys did too! Congratulations @adriennelwarren 🏆 https://t.co/ap9GaVFPws
40,Oprah,All good adventures (and @GayleKing's singing) must come to an end! Our final episode of @OprahDaily's The OG Chronicles: Joy Ride 2021 is available at https://t.co/xIyfVp0iQm. Gayle wants to visit Mount Rushmore or Niagara Falls next. Me? I say: There’s no place like home! https://t.co/7j6fUfMufh
41,Oprah,"For the last month, you’ve heard my thoughts on the latest @oprahsbookclub pick. You’ve seen @thandotalks read &amp; give us her takes. But now it’s time to hear from the award-winning author herself: @BlkLibraryGirl! https://t.co/HwTmlSlZWh"
42,Oprah,Lots of wearable “Excellence representation arrived today. Thank you @DeVonFranklin. I liked your shirt I wasn’t angling to get one but love ‘em all🖤 https://t.co/IaMbhymyh5
43,Oprah,"I’m so proud to publish @TaranaBurke's searing new memoir #Unbound under my book imprint #AnOprahBook. I had multiple aha moments reading it. The #MeToo founder opens up about sexual abuse, shame, and finding the capacity to love—and to lead. https://t.co/7OoxXGn7aN"
44,Oprah,Up next on our @oprahdaily joy ride: Getting ready for @gayleking’s first grandbaby! I’m no help cause I know nothing about babies—which is why we tapped in new mom @katyperry to guide us. https://t.co/yZgiZ2u2hP
45,Oprah,Yes I read this. Found it striking. And haunting. What happens in just one family. https://t.co/tNP8CQ5yqs
46,Oprah,.@gayleking said it best: I don’t like to merge. I don’t like to park. I don’t like to pass cars. I don’t like highways. So I never thought I’d go on another road trip again—but here goes Gayle convincing me to join her on another adventure…15 years later. https://t.co/q9huAOUmLl
47,Oprah,Hey Hey All.. thanks for being here for my favorite show which I’m hoping is one of yours. Season 6 Here we gooo!!  #QUEENSUGAR
48,Oprah,My favorite show in the world is back! Tune in to @QueenSugarOWN's sixth season premiere tonight at 8|7c on @OWNTV. @ava says get ready for some JOY—and I say get ready for the baby!! I’ll be live tweeting with y’all. See you then. https://t.co/NW7q90C03t
49,Oprah,"My next @oprahsbookclub pick is “The Love Songs of W.E.B. Du Bois” by award-winning poet @BlkLibraryGirl! This novel beautifully chronicles African American history through the prism of one family, The Garfields. https://t.co/AAKyBZDDCA"
50,Oprah,You’ve heard my thoughts on the latest @oprahsbookclub pick &amp; I’ve read your insightful comments for the last month. You’ve even seen @thandotalks' impassioned reenactments every time she finishes parts of the book. But now it’s time to hear from the author himself: Nathan Harris https://t.co/cG0Z6dAU7j
51,Oprah,"Thank you to @tylerperry and the entire team for dedicating 8+ years of your life to #HAHN. To the actors, writers, producers, directors, assistants, crew, and everyone who touched this show: Take your bow! 👏🏾👏🏾👏🏾 @OWNTV https://t.co/JMwG7G9Odn"
52,Oprah,"I’m holding my breath , are y’all?We know it’s bout to Blow up round these parts. #HAHN @OWNTV"
53,Oprah,"From a young musical prodigy in the church to a civil rights activist to the genius behind the hits that transcend music, @IAMJHUD brings us her version of Aretha Franklin in the biopic #RESPECT. https://t.co/zzZjOtURud"
54,Oprah,.@TaranaBurke I just finished #UNBOUND. Searing. Powerful. Needed.!! Thank you.🙏🏾
55,Oprah,"Brava, brava @Basketballasart! You make us all P-R-O-U-D! 👏🏾👏🏾 https://t.co/R9J0fIufuV"
56,Oprah,"The last time we saw David, he was a 14-year-old boy dealing with all the pressures of boyhood. Now in season 2 of @davidmakesman his journey continues—but now as a grown man (with a beard &amp; everything). But his life is just as complicated. Watch it tonight at 9|8c on @OWNTV. https://t.co/eQeEtUOn6v"
57,Oprah,"I love that Juneteenth is now an official federal holiday. A time to honor our past and those who’ve forged a path to our present. Which is why I’m excited to present #LiftEveryVoice, a collection of powerful interviews with a highly regarded older generation of Black Americans. https://t.co/oPHUvelNJx"
58,Oprah,Thanks to you @reghud and Byron and your beautiful team for #HonoringOurKings . Beautiful execution.🙌🏾🙌🏾🙌🏼
59,Oprah,I love @GrandWailea so much that in 2006 I took 500 Harpo employees and their families to say thank you. And now I’m so excited these wonderful Fathers and their families get to delight in this great Hawaiian vacation haven! Thanks Carol Munroe at @HiltonHotels!
60,Oprah,Did y’all hear @DwyaneWade. So profound his words about fathering. Thank you for your honesty. 5th on the list looks good on you! #HonoringOurKings @OWNTV
61,Oprah,Let’s Widen the Screen so we can Widen our view! Thanks @ProcterGamble #HonoringourKings
62,Oprah,Watching #OWNSpotlight #HonoringOurKings don’t you love that Randall aka @SterlingKBrown .  Thank you Sterling for hosting and producing with me.
63,Oprah,"Black fathers are truly kings who deserve to be honored as such. Which is why I invite you, your fathers, and your families to join us for the first-ever #OWNSpotlight: Honoring Our Kings, Celebrating Black Fatherhood, tonight at 9|8c on @OWNTV. https://t.co/X8zeoOvQFg"
64,Oprah,"My next @oprahsbookclub is “The Sweetness of Water” by Nathan Harris. The novel is set in the fictional town of “old ox” Georgia at the end of the Civil War where we meet Prentiss and Landry, two brothers who have only known life as enslaved people. https://t.co/9tFLRfc4k0"
65,Oprah,"#OWNSpotlight: Honoring Our Kings, Celebrating Black Fatherhood is a dream I’ve had for a long time. For far too long, there have been false and negative stereotypes about Black men, particularly Black fathers, that have seeped into culture through television and movies. https://t.co/V0agqyzDFy"
66,Oprah,Tonight's the night: @OprahDaily's Block Party with the cast of @intheheights! Sign up here to join us for FREE at 7 PM EST: https://t.co/009LqMx1sj 💃🏾💃🏾💃🏾 https://t.co/8aM0ofWbdx
67,Oprah,Wrote this down and on my way to laminate it 👏🏾👏🏾👏🏾 @iSmashFizzle @luvandkiwi https://t.co/VwMbcMYPml
68,Oprah,"Congrats, Ash! Change your Twitter bio now to “NYT bestselling author!” #SomebodysDaughter @iSmashFizzle https://t.co/RrMtjWQkJA"
69,Oprah,"We could all use a little song and a whole lotta dancing right now, which is why I'm throwing an @intheheights virtual block party this Thursday 6/10 at 7 PM EST over at @OprahDaily. The magnificent cast will join me, so click here to register for FREE: https://t.co/J11Z0VtuU6 https://t.co/bXXHGdbmPC"
70,Oprah,I created #AnOprahBook imprint several years ago to put authentic stories out into the world—which is why I’m excited that we’re releasing @iSmashFizzle’s memoir #SomebodysDaughter today. https://t.co/44b3D70zbr
71,Oprah,"If you finished watching my new docuseries #TheMeYouCantSee, you might be thinking “Now, what can I do?” My fellow co-producer Prince Harry and I sat back down with some of the world’s top mental health experts to discuss where we can all go from here. https://t.co/8qRIrwIh0h"
72,Oprah,"The Me You Can See: Fawzi, an 11-year-old who loves to play with his friends. https://t.co/gySlk8Rok4"
73,Oprah,"The Me You Can See: Chef Rashad Armstead, a successful chef and a winner of the Food Network show #Chopped. https://t.co/ETZ4gGhmmH"
74,Oprah,"A year ago today we didn’t know his name, but now it’s forever etched in our consciousness: #GeorgeFloyd. 

(🎨: @N_du_Time for @OprahDaily) https://t.co/I0zpkuqGUy"
75,Oprah,"The Me You Can See: @GinnyFuchsUSA, the #3 ranked boxer in the world, on her way to this year’s Olympics. https://t.co/kYiRy1Wu8w"
76,Oprah,"Widen The Screen: A Fuller View of Black Life, presented by @ProcterGamble, airs this Tuesday 5/25 at 8|7c on @OWNTV. We’ll be celebrating Black stories and featuring short films and new content by Black creators—hope to see y’all there! #WidenTheScreen https://t.co/aGFJKrDz97"
77,Oprah,The Me You Can See: @ladygaga winning an Oscar in 2019. https://t.co/J4h03xNI1r
78,Oprah,"The Me You Can See: Me giving away cars. For over 17 years, that famous episode of me shouting “You get a car!” to deserving people in my studio audience has followed me. Videos, gifs, memes—you name it, I’ve seen it. https://t.co/nMA79JYnQY"
79,Oprah,"It’s hard to put yourself out there and share your story, especially on a level like this. I owe all my gratitude to every person who agreed to be followed, profiled, and be examples to the world. I thank you. I see you. #TheMeYouCantSee https://t.co/uaBgice7PH"
80,Oprah,"When it comes to mental health, we all have a story to share. In the US alone, 1 in 5 people suffer from some form of mental illness. &amp; on any given day, YOU may not feel 100%. Which is why Prince Harry and I have partnered together for #TheMeYouCantSee: https://t.co/Hmd7mnJwYy"
81,Oprah,"Dear book lovers and @oprahsbookclub members, we’ve come to the end of our journey through #Gilead. In our final sit-down, Marilynne and I talk about the last book, #Jack, who is present during the other books but now we finally get his story and point of view. https://t.co/pJ5CZ61pZd"
82,Oprah,"Let’s go deeper in to the third part of my four-part conversation with Marilynne Robinson for @oprahsbookclub. In this episode, we explore the #Lila book, which is a story of loneliness that Marilynne views as a part of the human condition. https://t.co/PODWm6Ip0S"
83,Oprah,"See y’all Wednesday 6/9! Come on, #SomebodysDaughter @iSmashFizzle 📚📚📚 https://t.co/1mQFlwiqAv"
84,Oprah,#TheMeYouCantSee premieres on May 21 on @AppleTV+. https://t.co/qIG8Hs7yRS
85,Oprah,See y’all in an hour and a half! Sign up for free at https://t.co/F8xR5l0b9k https://t.co/RooAXGjjt7
86,Oprah,"I could weep thinking that if this little girl knew that one day, everything that happened to her, and her healing, would help others find their own path. What I know for sure is that everything that has happened to you was also happening for you. https://t.co/yLCsCpSspr"
87,Oprah,Marilynne Robinson talks about #Home and why she chose to revisit the events of Gilead in the second part of our 4 part @oprahsbookclub conversation. Hear what one of the world's greatest authors has to say for free on Apple TV+: https://t.co/Br7yX87hsU https://t.co/NwLwPfHIJI
88,Oprah,"Next up on #SuperSoul: Julianna Margulies! You may know her as Nurse Carol or Alicia in The Good Wife. But now the actress, is taking on a new life role: Author. In her new memoir #SunshineGirl, she gets candid about her unconventional childhood. Stream it now on @discoveryplus. https://t.co/9HbJJbdWJL"
89,Oprah,"After a year like no other, the light of possibility is now breaking through and ready to shine for ALL of us! Sign up to join me for free for Oprah’s Life In Focus: Spring Forward Stronger: https://t.co/B35nsuXHrX! See y’all next Saturday 4/8 at 11 AM EST. @ww_us https://t.co/viY5Etg9QN"
90,Oprah,"To prepare for my interview with @TheElliotPage, I watched @disclosure_doc, a documentary on the history of trans images in film &amp; TV. Such an important film. I found it so enlightening. Things I thought I knew, I didn’t. Bravo @SamFederFilm, @amyscholder, &amp; @LaverneCox!"
91,Oprah,"My next guest on #TheOprahConversation is @TheElliotPage. I hope this serves as an invitation for people to understand, appreciate, &amp; know that every human born on this planet wants the same thing. We want to be accepted, loved, &amp; live in health &amp; safety as our authentic self. https://t.co/QJl4UsSceE"
92,Oprah,"Through conversations with my co-author Dr. @BDPerry, my eyes have been opened to the fact that although I experienced abuse and trauma as a child, my brain found ways to adapt. This is where hope lives for all of us—in the unique adaptability of our miraculous brains. https://t.co/VcblYSwHll"
93,Oprah,"My new book #WhatHappenedToYou, co-authored with Dr. @BDPerry, is for anyone with a mother, father, partner, or child who may have experienced trauma. The earlier the trauma, the harder it is to heal. https://t.co/BLUNrTnQ7W"
94,Oprah,"What happened to you? It’s one of the most important questions we can ask someone, especially when they're going through something. Most of the struggles I endured as a child resulted in trauma that would define many relationships, interactions, and decisions in my life. https://t.co/pNMdYRIoXm"
95,Oprah,"Now that we’ve finished reading and discussing #Gilead by Marilynne Robinson with each other over at @oprahsbookclub, it’s time to talk with the Pulitzer Prize-winning author about her work. Stream our conversation for free on @AppleTV+: https://t.co/Br7yX87hsU https://t.co/FLcimYn6Gc"
96,Oprah,Look at you @tylerperry! Emmy and Oscar back to back. Happy to meet you in the middle! #Oscars https://t.co/nXPmu6S5SU
97,Oprah,"Next up on #SuperSoul: @BDPerry, a renowned brain development and trauma expert. We’ve been having so many deeply personal discussions throughout the years that we’ve now turned those talks into a book called #WhatHappenedToYou. Stream it now on @discoveryplus. https://t.co/ynA5zRpfm6"
98,Oprah,Happy Independent Bookstore Day! Visit https://t.co/KoSFnfIj4d to purchase my new book with @BDPerry titled #WhatHappenedToYou. When you buy a copy from one of the listed stores you’ll get a ticket to one of my virtual book events next week! Hope to see y’all there! 📚 https://t.co/Sn8pwfdcvH
99,Oprah,Talking to @nancyodell on @TalkShopLive right NOW! Watch it here 📚 #WhatHappenedToYou https://t.co/vq6tV55V91
100,Oprah,"Queen Sugar..just THE finest season of television. Art imitating life and our times. You taught us so much @QSWriters brava, Bravo. Glory and Hallelujah @ava you showed us humanity in its fullness thru every character. Thank you.🙏🏾🙏🏾"
101,Oprah,Hope to see y'all here! Visit https://t.co/djlwFotHNO to pre-order #WhatHappenedToYou and get a ticket to one of these events 📚 https://t.co/BuKYYfqndn
102,Oprah,"Most of us have experienced various levels of trauma that have informed how we operate and interact in the world, which is why Dr. @BDPerry and I have been working on a book called #WhatHappenedToYou that will be available on April 27. https://t.co/EpMA7gqvAV"
103,Oprah,So happy to see David Oyelowo in the director’s chair. He made this family film from his Father heart ♥️ Watch #TheWaterMan with your family on May 7. https://t.co/FFekMpIQrr
104,Oprah,"This week on #Supersoul: @sharonstone! The actress has written an insightful new memoir, #TheBeautyOfLivingTwice, where she opens up about her public triumphs and private sorrows. Stream it now on @discoveryplus. https://t.co/31l9GM1MXi"
105,Oprah,The TINA doc on @HBO is worthy of your time to watch. Documentarians Dan Lindsay and T.J.Martin take your bows. 👏🏽👏🏽Well done guys. I appreciate the care you took in sharing her trauma and her triumphs! #TinaFilm https://t.co/gB97hv77YT
106,Oprah,.@TheAmandaGorman is on the pulse of everything that matters to the country and our world moving forward. Purchase her book #TheHillWeClimb this Tuesday 3/30 and stream the #TheOprahConversation with Amanda now available on @AppleTV+: https://t.co/0RaRuoJ27y https://t.co/4ITnJwZkyz
107,Oprah,"And finally! Join @GayleKing and I for our first special event for @OprahDaily: The OG Chronicles, Live on @Zoom! RSVP for free here: https://t.co/5GdyRigZZs https://t.co/t9B2Mk8L6B"
108,Oprah,"Dr. Maya Angelou once said: “People will forget what you said, people will forget what you did, but people will never forget how you made them feel.” In this powerful @oprahdaily piece, 100 women remind us that words matter. https://t.co/6cQXIeyHzO"
109,Oprah,"I thought it was just me who thought the birds were chirping louder last year. But apparently more people got into birdwatching during the pandemic. After reading this on @OprahDaily, maybe I’ll become a birder in 2021! https://t.co/SFBr84JZyE"
110,Oprah,"Remember that viral video of Tika the Iggy showing off all the outfits she couldn't wear last year. @ashleygraham and I agree that our relationships with clothes have changed a lot in the last 12 months—and she admits, ""You’d be lucky if I put a bra on!"" https://t.co/PIOTfwWrKg"
111,Oprah,"This is so cool. Despite his success with #NativeSon and #BlackBoy, Richard Wright was prevented from publishing what he considers is his most important book: #TheManWhoLivedUnderground. Now 60 years after his death, we get to finally read it. https://t.co/X8rmsE8N5O"
112,Oprah,"Thank you @FLOTUS for taking the time to write a moving @OprahDaily essay on resilience. We can all learn from your words. ""At some point in our lives, we will all be broken and bruised— but we are not alone. We find joy together. We persevere together."" https://t.co/A671pCIjRP"
113,Oprah,".@OprahDaily, formerly known as O, the Oprah Magazine, is now live! Hope to see y’all there. Gonna tweet out some articles you should check out. https://t.co/IpSlICbhBQ"
114,Oprah,Bordelon excellence! I love #QueenSugar so much I started boo-hooing during my Zoom interview with @JacqCutler. Thanks #EmmyMagazine for highlighting my favorite show on any network. New episode tonight at 8|7c! https://t.co/0WFb0J3EQF
115,Oprah,"Next up on #SuperSoul: @priyankachopra! The actress, and now best-selling author of her memoir #Unfinished, joins me from London (thank you, technology) to tell us how she's learned to live a fearless life—and discuss her marriage with @nickjonas. Stream it now on @discoveryplus. https://t.co/AvK2gMMFIP"
116,Oprah,".@ava You know we’ve been thru it with Ralph Angel and Darla, since that first parking lot scene. What a joyful, magnificent new beginning for them. Please let them have some happiness for awhile ! #QueenSugar"
117,Oprah,I’ve RSVPed YES to Ralph Angel and Darla’s wedding. Now what to wear? See y’all there! #AQueenSugarWedding https://t.co/r5mtg5eAYz
118,Oprah,"My next @oprahsbookclub pick is not one but four books: “Gilead,” “Home,” “Lila,” and “Jack” by Marilynne Robinson. The Gilead universe follows a cast of memorable characters in small-town Iowa that reminds us how privileged we are just to be human with every sentence you read. https://t.co/Umw5ENlfv6"
119,Oprah,#SuperSoul is back! We’ve got a great lineup and a brand new home at @discoveryplus. And now you can stream it whenever you want because why limit expanding your hearts to just Sunday? All you have to do is bring your fullest self for thought-provoking talks. https://t.co/zWlyqts8F4
120,Oprah,Breonna Taylor. https://t.co/uRTklnu6lE
121,Oprah,"What a story. What a debut! What an inspiration to your generation. When you do the work that you love, and the work fulfills you, the rest will come. &amp; this is just the beginning for @SH00TER__! #QueenSugar https://t.co/7UYb3FJLz9"
122,Oprah,"Today’s the day.

Oprah with Meghan and Harry: A Primetime Special airs tonight at 8/7c on @CBS. #OprahMeghanHarry https://t.co/hHFppSFrW8"
123,Oprah,I want a chance to do for you what you do for me! #QueenSugar
124,Oprah,Create Your day. I love this honoring of the Ancestors. And all the purple. #QueenSugar
125,Oprah,"The path to a stronger, healthier life, begins with the love we bring ourselves. Which is why this Valentine’s Day weekend, @ww_us and I are hosting Oprah’s Your Life In Focus: Be The Love You Need, a live virtual experience that will help you activate the life you most desire. https://t.co/puuEVxMDp4"
126,Oprah,".@IAmCicelyTyson's iconic beauty may have gotten her noticed at a young age, but it’s her talent that made her the living legend she is. And she’s finally telling her story. I read her memoir #JustAsIAm and now fully understand why she is such a treasure. What a life! https://t.co/MZrCIbXFNP"
127,Oprah,It was always a treat to sit at your table. And hear your stories. Thank you Larry King. https://t.co/O66uEXeJE4
128,Oprah,Decency and compassion restored. Hallelujah!! President @JoeBiden 🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/0lf7iHsgeT
129,Oprah,"I have never been prouder to see another young woman rise! Brava Brava, @TheAmandaGorman! Maya Angelou is cheering—and so am I. https://t.co/I5HLE0qbPs"
130,Oprah,In tears watching this extraordinary moment for women in the U.S. and the world. Vice President @KamalaHarris 🇺🇸 https://t.co/nwsokkD3cY
131,Oprah,"And next to (not behind) Dr. Martin Luther King Jr. was the great Coretta Scott King. Like their daughter @BerniceKing said, ""Without Coretta there would be no #MLKDay"" https://t.co/NB2bPu7qw8"
132,Oprah,"My all-time favorite #MLK quote: ""Everyone has the power for greatness, not for fame but greatness, because greatness is determined by service."" Thank you Dr. King for the path you forged and for helping us commit to a life of service 🙏🏽"
133,Oprah,That’s RIGHT! Because we love it so much! #QueenSugar https://t.co/MXR62S4yxG
134,Oprah,"Over the years I’ve given and raised lots of money for @minniespantry founded by @cherylaction because they are angels in the Texas community. This year a lot of people are feeling food insecurity, so I’m proud to support them with another donation to help them keep helping!"
135,Oprah,"Hey Lovely Mimi,Thanks for helping me celebrate ! https://t.co/UHP33fJCZZ"
136,Oprah,"At our house tonight all eyes are on the astounding @violadavis in @MaRaineyFilm. Wow, what a bittersweet gift to see @chadwickboseman’s final performance with this incredible ensemble. Standing O 👏🏽👏🏽👏🏽to the entire cast. #MaRaineyFilm @netflix https://t.co/X650h4ECm5"
137,Oprah,"35 years ago today, #TheColorPurple premiered. I’ve never wanted anything in my life more than I wanted to be in that movie. When I read the book the first time, I bought copies to hand them out to people. I told everyone I wanted to be in the movie. It was that deep. https://t.co/q3R4j8h9QL"
138,Oprah,.@IyanlaVanzant brought it like never before in this season of #FixMyLife! Tune in 12/19 at 9|8c for the two-hour season finale. Watch on @OWNTV with @GetSpectrum. https://t.co/I3NFkjLCjr
139,Oprah,".@TVLine nominated @MsLynnWhitfield as a Performer of the Year. They said they’d give her ALL the amens for this passionate sermon in #Greenleaf's finale. Well I’ll add some hallelujahs, pass the collection plate around, &amp; give her a standing O! Bravo, bravo Lynn! Take your BOW🙏🏽 https://t.co/4cTkMvGPDC"
140,Oprah,"Hey Frank Marshall @LeDoctor Just finished watching your film about the Bee Gees. Loved the story and the music, former band musicians. Well done sir👏🏽👏🏽"
141,Oprah,I’m relaunching @oprahmagazine’s website in 2021. How about you come shoot one of our stories? 📸📸📸 https://t.co/bmkDVtlbeK
142,Oprah,"What a selfless act @saysthefox did for this 4-yr-old: Showed her magic still exists even in the hardest of times. If you're up for it, how about a magical trip to Disney with Eliana, her parents, &amp; a friend when it's safe again? On me. Think y'all need to meet Tinkerbell! https://t.co/nMkSVd5Xlg"
143,Oprah,We should be taking care of those taking care of us. Thank you @Cleavon_MD for the work you’ve done and will continue to do. You’ll need a vacation once this pandemic is over—and I’ll gladly send you and your immediate family anywhere you want to go. I’ll be in touch 🙏🏽👨🏽‍⚕️ https://t.co/4pFkZR9rnt
144,Oprah,"I’ll retweet to help get the word out…and donate to your non-profit, Saddle Up and Read. I think what you’re doing is great: Getting kids to fall in love with reading (and horses). Will call with details. Happy birthday, Goooooooch! 🎂🎁 https://t.co/oD0xbvVDzU"
145,Oprah,Consider it done. New @apple MacBook on the way. My pleasure to help you bring us into 2021 dancing 💃🏾🍾🕺🏾 https://t.co/jC7Kq3EYdf https://t.co/W1XFr8IxKJ
146,Oprah,"PJs + apple cider + @MariahCarey’s Christmas special on @AppleTV+ = the perfect girl’s night IN with @thandotalks, @andronica_klaas, and of course, Sadie! Stay inside and safe, y’all 🎄🎄🎄 #MariahsMagicalChristmas https://t.co/fmLJ44UAnC"
147,Oprah,"Did y’all know that me and former President @BarackObama weren’t even in the same room for this interview? He was in D.C. and I was in California. But thanks to the power of technology (and @DrewBarrymore), now I may never leave my house 😂 https://t.co/ysNBpo7IEv"
